uid,rpp,userAgent,query,submitter,isBot,actor,type,owningComm,city,id,previousWorkflowStep,time,scopeType,page,longitude,scopeId,epersonid,workflowItemId,sortOrder,countryCode,dns,owningColl,statistics_type,ip,referrer,sortBy,owner,continent,owningItem,latitude,bundleName,workflowStep,,,,,,,,,,,,,,,
e44c2dac-ee0c-415e-9fdd-0fe62d0851dc,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"19,12,12",,4554,,2018-02-28T14:42:48.388Z,,,,,0,,,,11.333.6.201,58,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528,,,,864,,THUMBNAIL,,,,,,,,,,,,,,,,
4a58abb2-2a3c-442d-84af-e6ca1bcba0c3,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"19,12,12",,4499,,2018-02-28T14:42:48.418Z,,,,,0,,,,11.333.6.201,52,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528,,,,852,,THUMBNAIL,,,,,,,,,,,,,,,,
30ac3697-2e25-4488-b453-cef8405d0899,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"19,12,12",,53,,2018-02-28T14:42:51.169Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528,,,,,,,,,,,,,,,,,,,,,,
1acddcc4-44e8-451d-a32e-cf359bf437de,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"19,12,12",,58,,2018-02-28T14:42:53.311Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528,,,,,,,,,,,,,,,,,,,,,,
55d580b3-0d35-419b-8580-8989d6d419ec,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"19,12,12",,51,,2018-02-28T14:42:55.928Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528,,,,,,,,,,,,,,,,,,,,,,
96bad1c6-5578-48b9-bf45-c0fb16de09a6,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"19,12,12",,57,,2018-02-28T14:43:05.02Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528,,,,,,,,,,,,,,,,,,,,,,
053e56a1-3e6f-46c1-9758-d4def716e484,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"19,12,12",,4543,,2018-02-28T14:43:05.277Z,,,,,0,,,,11.333.6.201,57,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555530,,,,861,,THUMBNAIL,,,,,,,,,,,,,,,,
4d57e513-a442-4d7d-8f2e-2d277adbf3f8,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"19,12,12",,4547,,2018-02-28T14:43:05.318Z,,,,,0,,,,11.333.6.201,57,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555530,,,,862,,THUMBNAIL,,,,,,,,,,,,,,,,
a156e16e-70bc-44ee-a9ba-876f2f43d961,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"19,12,12",,226,,2018-02-28T14:43:12.745Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528,,,,,,,,,,,,,,,,,,,,,,
1774d0a7-5100-41fe-a4b3-aec49314c704,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"19,12,12",,4519,,2018-02-28T14:43:35.122Z,,,,,0,,,,11.333.6.201,54,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528/browse?type=title&rpp=50,,,,856,,THUMBNAIL,,,,,,,,,,,,,,,,
2fffb78e-10cc-450b-a720-c96d58152455,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"19,12,12",,4534,,2018-02-28T14:43:35.123Z,,,,,0,,,,11.333.6.201,56,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528/browse?type=title&rpp=50,,,,859,,THUMBNAIL,,,,,,,,,,,,,,,,
c16b1d2e-9537-472c-8727-eb13201cd993,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"19,12,12",,4538,,2018-02-28T14:43:35.145Z,,,,,0,,,,11.333.6.201,56,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528/browse?type=title&rpp=50,,,,860,,THUMBNAIL,,,,,,,,,,,,,,,,
9bb64f65-bd16-4030-a2c4-4c47d00183be,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"19,12,12",,4525,,2018-02-28T14:43:35.148Z,,,,,0,,,,11.333.6.201,55,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528/browse?type=title&rpp=50,,,,857,,THUMBNAIL,,,,,,,,,,,,,,,,
0899d2c9-1cc3-4db7-9d10-254450f839cc,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"19,12,12",,4526,,2018-02-28T14:43:35.166Z,,,,,0,,,,11.333.6.201,55,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528/browse?type=title&rpp=50,,,,858,,THUMBNAIL,,,,,,,,,,,,,,,,
aeebebbd-4ac7-4e98-b433-c1e246a80262,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"19,12,12",,4515,,2018-02-28T14:43:35.167Z,,,,,0,,,,11.333.6.201,54,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528/browse?type=title&rpp=50,,,,855,,THUMBNAIL,,,,,,,,,,,,,,,,
e16af180-5132-41ec-aa53-811a943319bf,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"19,12,12",,55,,2018-02-28T14:43:46.704Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528,,,,,,,,,,,,,,,,,,,,,,
ca0517eb-81df-4baf-949f-45b44f472007,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"19,12,12",,56,,2018-02-28T14:43:57.037Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555528,,,,,,,,,,,,,,,,,,,,,,
c7d92df0-a9c6-400c-b7c8-225a287c4c1c,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,4,12,,15,,2018-02-28T14:44:08.021Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555527,,,,,,,,,,,,,,,,,,,,,,
842c815d-2f25-4a26-8be1-fb4255177b08,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"15,12,12",,14129,,2018-02-28T14:44:08.438Z,,,,,0,,,,11.333.6.201,39,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559535,,,,747,,THUMBNAIL,,,,,,,,,,,,,,,,
5c7c62f8-2cb4-49b8-a13f-e17373362677,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"15,12,12",,3215,,2018-02-28T14:44:08.439Z,,,,,0,,,,11.333.6.201,39,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559535,,,,746,,THUMBNAIL,,,,,,,,,,,,,,,,
82a5a832-1356-4b39-9c53-bbc13ecdea64,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"15,12,12",,3428,,2018-02-28T14:44:08.463Z,,,,,0,,,,11.333.6.201,41,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559535,,,,798,,THUMBNAIL,,,,,,,,,,,,,,,,
1f9c697b-8f57-4dab-864f-1b9860401390,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"15,12,12",,3417,,2018-02-28T14:44:08.47Z,,,,,0,,,,11.333.6.201,40,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559535,,,,796,,THUMBNAIL,,,,,,,,,,,,,,,,
f05eea4a-0953-49ef-a65e-91c752173781,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"15,12,12",,40,,2018-02-28T14:44:17.11Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559535,,,,,,,,,,,,,,,,,,,,,,
f8ffdab3-d3c8-47b0-9db3-4c8ca56b4d75,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"15,12,12",,3423,,2018-02-28T14:44:17.377Z,,,,,0,,,,11.333.6.201,40,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/709153,,,,797,,THUMBNAIL,,,,,,,,,,,,,,,,
62233f32-7ebf-4127-83bc-4fdade6a8e95,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"15,12,12",,38,,2018-02-28T14:44:19.563Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559535,,,,,,,,,,,,,,,,,,,,,,
88e61b4d-a8a6-45cb-afd6-b7e617a731ca,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"15,12,12",,42,,2018-02-28T14:44:21.824Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559535,,,,,,,,,,,,,,,,,,,,,,
1034d220-9511-4c14-a29e-818aa820c324,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"15,12,12",,41,,2018-02-28T14:44:23.889Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559535,,,,,,,,,,,,,,,,,,,,,,
060bb4ef-1b88-46a6-816f-58d165dd1d41,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"15,12,12",,3434,,2018-02-28T14:44:24.166Z,,,,,0,,,,11.333.6.201,41,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/707988,,,,799,,THUMBNAIL,,,,,,,,,,,,,,,,
bde114ad-f3a4-4888-83ce-ec9976176a5d,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"15,12,12",,39,,2018-02-28T14:44:26.076Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559535,,,,,,,,,,,,,,,,,,,,,,
b5251f47-e792-48c7-ad26-7148e1586545,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"15,12,12",,14359,,2018-02-28T14:44:26.382Z,,,,,0,,,,11.333.6.201,39,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/712552,,,,748,,THUMBNAIL,,,,,,,,,,,,,,,,
6bfeb414-e97a-4fcf-9c1b-dea5224b7f96,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"15,12,12",,3228,,2018-02-28T14:44:26.422Z,,,,,0,,,,11.333.6.201,39,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/712552,,,,749,,THUMBNAIL,,,,,,,,,,,,,,,,
e00a1c78-cd36-4b64-9d75-43982dbb2d1f,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"15,12,12",,3232,,2018-02-28T14:44:26.423Z,,,,,0,,,,11.333.6.201,39,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/712552,,,,750,,THUMBNAIL,,,,,,,,,,,,,,,,
44e35543-cbd5-4dd1-bd62-2243828e8d1a,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,4,12,,18,,2018-02-28T14:44:37.588Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555527,,,,,,,,,,,,,,,,,,,,,,
383331eb-6425-4a98-943a-ebfa3f3b3bd1,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"18,12,12",,3946,,2018-02-28T14:44:38.028Z,,,,,0,,,,11.333.6.201,50,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559415,,,,817,,THUMBNAIL,,,,,,,,,,,,,,,,
1d81f9c0-9fcd-48ab-be18-48d91b1501b4,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"18,12,12",,3920,,2018-02-28T14:44:38.06Z,,,,,0,,,,11.333.6.201,50,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559415,,,,816,,THUMBNAIL,,,,,,,,,,,,,,,,
ad500b6f-88f3-4ee4-9abf-ba0d4338d548,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"18,12,12",,14365,,2018-02-28T14:44:38.086Z,,,,,0,,,,11.333.6.201,50,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559415,,,,815,,THUMBNAIL,,,,,,,,,,,,,,,,
1cb5201a-02e4-40ab-a993-acdb5a6e3bbb,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"18,12,12",,47,,2018-02-28T14:44:41.755Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559415,,,,,,,,,,,,,,,,,,,,,,
14f6c3f6-a1b4-472f-a9ba-30a0d29aeb3f,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"18,12,12",,50,,2018-02-28T14:44:43.767Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559415,,,,,,,,,,,,,,,,,,,,,,
c5513df2-5db6-48b6-a8ed-fba6b1919ca8,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"18,12,12",,3963,,2018-02-28T14:44:44.139Z,,,,,0,,,,11.333.6.201,50,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559416,,,,818,,THUMBNAIL,,,,,,,,,,,,,,,,
c6090f05-05d0-4d2f-b888-fb679095aabc,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"18,12,12",,3974,,2018-02-28T14:44:44.146Z,,,,,0,,,,11.333.6.201,50,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559416,,,,819,,THUMBNAIL,,,,,,,,,,,,,,,,
6315983c-7236-4d8f-81bf-dffb8c10ad29,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"18,12,12",,48,,2018-02-28T14:44:45.512Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559415,,,,,,,,,,,,,,,,,,,,,,
485aff0f-1323-4821-b28e-5a055e5cfcc2,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"18,12,12",,3843,,2018-02-28T14:44:45.739Z,,,,,0,,,,11.333.6.201,48,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/709341,,,,812,,THUMBNAIL,,,,,,,,,,,,,,,,
a25f420c-3f62-4921-8dc6-fb2a801910fd,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"18,12,12",,3838,,2018-02-28T14:44:45.739Z,,,,,0,,,,11.333.6.201,48,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/709341,,,,811,,THUMBNAIL,,,,,,,,,,,,,,,,
4f034e3e-4df9-4676-97a1-be03119fa80e,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"18,12,12",,49,,2018-02-28T14:44:47.433Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/559415,,,,,,,,,,,,,,,,,,,,,,
1729b6bb-1240-40ea-9746-d8833b8317be,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"18,12,12",,13922,,2018-02-28T14:44:47.786Z,,,,,0,,,,11.333.6.201,49,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/707690,,,,813,,THUMBNAIL,,,,,,,,,,,,,,,,
df646cbc-65ef-47a6-8d11-9ba56efa0c20,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"18,12,12",,12753,,2018-02-28T14:44:47.813Z,,,,,0,,,,11.333.6.201,49,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/707690,,,,814,,THUMBNAIL,,,,,,,,,,,,,,,,
1cdd7ffc-80b4-4cef-b594-feec0e832dc4,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,4,12,,13,,2018-02-28T14:45:00.142Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/555527,,,,,,,,,,,,,,,,,,,,,,
bae6fd75-be27-4cb0-a37a-db9a4ef08804,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"14,13,12,13,12,12",,14109,,2018-02-28T14:45:00.523Z,,,,,0,,,,11.333.6.201,32,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/711621,,,,524,,THUMBNAIL,,,,,,,,,,,,,,,,
922a5b3c-b33a-4c4e-98f7-ed8d356811b0,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"13,12,12",,13898,,2018-02-28T14:45:00.526Z,,,,,0,,,,11.333.6.201,31,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/711621,,,,523,,THUMBNAIL,,,,,,,,,,,,,,,,
26769620-40dd-4ae9-bdda-cfdc69f5e44c,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"13,12,12",,2103,,2018-02-28T14:45:00.541Z,,,,,0,,,,11.333.6.201,30,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/711621,,,,521,,THUMBNAIL,,,,,,,,,,,,,,,,
76a3de77-9113-43fd-8544-f72e95dfd8bb,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"13,12,12",,13802,,2018-02-28T14:45:00.547Z,,,,,0,,,,11.333.6.201,31,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/711621,,,,522,,THUMBNAIL,,,,,,,,,,,,,,,,
61f78051-0402-449a-b45a-92a176645c9c,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"14,13,12,13,12,12",,14301,,2018-02-28T14:45:00.564Z,,,,,0,,,,11.333.6.201,32,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/711621,,,,525,,THUMBNAIL,,,,,,,,,,,,,,,,
773183b1-d24e-4c95-b5ae-abee56bbfbc1,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,4,"13,12",,14,,2018-02-28T14:45:07.48Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/711621,,,,,,,,,,,,,,,,,,,,,,
fb78d28e-51dd-4bc2-9b33-17bb031c6613,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"14,13,12,13,12,12",,32,,2018-02-28T14:45:16.719Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/761426,,,,,,,,,,,,,,,,,,,,,,
71110bd9-bebb-4b45-8db5-d56be4ad9276,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,4,"13,12",,14,,2018-02-28T14:45:56.842Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/711621,,,,,,,,,,,,,,,,,,,,,,
2879bc58-3033-426a-bf80-e61db4e5cd08,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"14,13,12,13,12,12",,32,,2018-02-28T14:47:34.638Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/761426,,,,,,,,,,,,,,,,,,,,,,
03be0338-5b5e-45e0-be7e-a0e6a0e922d0,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"14,13,12,13,12,12",,36,,2018-02-28T14:47:37.646Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/761426,,,,,,,,,,,,,,,,,,,,,,
c648a24f-3a07-4182-80c9-b14e100987e5,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"14,13,12,13,12,12",,34,,2018-02-28T14:47:40.326Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/761426,,,,,,,,,,,,,,,,,,,,,,
ec9a32e9-9411-42a8-ac8a-110e21ec9462,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,3,"14,13,12,13,12,12",,33,,2018-02-28T14:47:54.287Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/761426,,,,,,,,,,,,,,,,,,,,,,
16bdba7d-38db-4427-9ad8-14aa81400663,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"14,13,12,13,12,12",,2126,,2018-02-28T14:47:54.571Z,,,,,0,,,,11.333.6.201,33,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/761429,,,,526,,THUMBNAIL,,,,,,,,,,,,,,,,
a5c2f4aa-e1d4-4282-98d2-5863f5852b53,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,0,"14,13,12,13,12,12",,2130,,2018-02-28T14:47:54.589Z,,,,,0,,,,11.333.6.201,33,view,11.333.6.201,https://myrepo.myinst.edu/handle/987654321/761429,,,,527,,THUMBNAIL,,,,,,,,,,,,,,,,
17c5b1f0-6e89-448e-bd39-ef8b2c012530,,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36",,,FALSE,,4,,,26,,2018-02-28T14:48:26.53Z,,,,,0,,,,11.333.6.201,,view,11.333.6.201,https://myrepo.myinst.edu/,,,,,,,,,,,,,,,,,,,,,,
